0.1,0.2,0.03,0.0.4,0.0.7,1.0,0.0,0.17,0.0.8,2,0.0.1,0.0.6,25,0.9,0.3,0.17.1,0.0.5,150,0.0.2,0.05,1,0.0.9,2.1,0.0.3,0
10,1,0.05,0.05,1.0,0.04,1.0,0.05,1.0,292,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,12,0.0,0
2,1,0.07,0.06,1.0,0.07,1.0,0.07,1.0,225,1.0,0.0,17,0,0,0.0,0.0,255,0.0,0.0,1,0.0,15,0.0,0
25,0,0.02,0.0,0.0,1.0,0.0,0.34,0.0,86,0.0,0.0,86,0,0,0.34,0.0,255,0.0,0.0,3,0.0,86,0.0,0
36,1,0.07,0.07,1.0,0.07,1.0,0.05,1.0,180,1.0,0.0,13,0,0,0.0,0.0,255,0.0,0.0,1,0.0,13,0.0,0
25,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,211,0.0,0.0,255,0,0,1.0,0.0,255,0.0,0.0,3,0.0,211,0.0,0
25,0,0.01,0.0,0.0,1.0,0.0,0.6,0.0,154,0.0,0.0,154,0,0,0.6,0.0,255,0.0,0.0,3,0.0,154,0.0,0
16,1,0.07,0.06,1.0,0.0,1.0,0.02,1.0,201,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
36,1,0.07,0.06,1.0,0.05,1.0,0.04,1.0,238,1.0,0.0,11,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
48,1,0.07,0.06,1.0,0.11,1.0,0.05,1.0,123,1.0,0.0,13,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
2,1,0.06,0.05,1.0,0.16,1.0,0.12,1.0,111,1.0,0.0,31,0,0,0.0,0.0,255,0.0,0.0,1,0.0,18,0.0,0
45,5,0.06,0.06,0.0,0.06,0.0,0.07,0.0,269,0.0,0.0,17,0,0,0.0,0.0,255,1.0,1.0,1,1.0,17,1.0,0
2,1,0.07,0.06,1.0,0.04,1.0,0.01,1.0,132,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
23,1,0.06,0.06,1.0,0.08,1.0,0.01,1.0,253,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
2,2,0.07,0.06,0.0,0.18,0.0,0.07,0.0,99,0.0,0.0,18,0,0,0.0,0.0,255,1.0,1.0,1,1.0,18,1.0,0
2,2,0.07,0.06,0.0,0.15,0.0,0.06,0.0,105,0.0,0.0,16,0,0,0.0,0.0,255,1.0,1.0,1,1.0,16,1.0,0
2,1,0.06,0.06,1.0,0.05,1.0,0.07,1.0,179,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,9,0.0,0
2,1,0.07,0.06,1.0,0.1,1.0,0.08,1.0,67,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
29,1,0.06,0.05,1.0,0.15,1.0,0.02,1.0,115,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,17,0.0,0
2,1,0.06,0.08,1.0,0.02,1.0,0.06,1.0,87,1.0,0.0,16,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
0,1,0.04,0.2,1.0,0.24,0.96,0.19,1.0,25,1.0,0.0,48,0,0,0.0,0.0,255,0.04,0.0,1,0.0,6,0.0,0
2,1,0.07,0.06,1.0,0.12,1.0,0.07,1.0,94,1.0,0.0,11,0,0,0.01,0.0,148,0.0,0.0,1,0.0,11,0.0,0
2,1,0.07,0.06,1.0,0.07,1.0,0.05,1.0,106,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
9,1,0.05,0.13,1.0,0.27,1.0,0.17,1.0,30,1.0,0.0,44,0,0,0.01,0.0,255,0.0,0.0,1,0.0,8,0.0,0
20,1,0.08,0.06,1.0,0.1,1.0,0.04,1.0,144,1.0,0.0,11,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
2,1,0.07,0.07,1.0,0.03,1.0,0.03,1.0,235,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
23,1,0.07,0.07,1.0,0.01,1.0,0.01,1.0,249,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
2,1,0.07,0.07,1.0,0.02,1.0,0.07,1.0,115,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
36,1,0.08,0.07,1.0,0.02,1.0,0.02,1.0,253,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,4,0.0,0
2,1,0.07,0.06,1.0,0.06,1.0,0.04,1.0,215,1.0,0.0,10,0,0,0.0,0.0,255,0.0,0.0,1,0.0,13,0.0,0
0,1,0.02,0.06,1.0,0.23,1.0,0.25,1.0,69,1.0,0.0,63,0,0,0.01,0.0,255,0.0,0.0,1,0.0,16,0.0,0
5,1,0.05,0.07,1.0,0.07,1.0,0.02,1.0,272,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
2,1,0.09,0.07,1.0,0.01,1.0,0.0,1.0,121,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
46,1,0.06,0.05,1.0,0.1,1.0,0.09,1.0,231,1.0,0.0,23,0,0,0.0,0.0,255,0.0,0.0,1,0.0,23,0.0,0
2,1,0.07,0.05,1.0,0.08,1.0,0.08,1.0,251,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
2,1,0.06,0.06,1.0,0.09,1.0,0.07,1.0,221,1.0,0.0,17,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
2,1,0.07,0.07,1.0,0.03,1.0,0.07,1.0,134,1.0,0.0,17,0,0,0.0,0.0,255,0.0,0.0,1,0.0,4,0.0,0
25,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,149,0.0,0.0,255,0,0,1.0,0.0,255,0.0,0.0,3,0.0,149,0.0,0
24,1,0.07,0.05,1.0,0.13,1.0,0.02,1.0,148,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
8,1,0.07,0.06,1.0,0.02,1.0,0.06,1.0,270,1.0,0.0,16,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
2,1,0.05,0.07,1.0,0.07,1.0,0.07,1.0,246,1.0,0.0,18,0,0,0.0,0.0,255,0.0,0.0,1,0.0,18,0.0,0
10,5,0.07,0.07,0.0,0.02,0.0,0.02,0.0,241,0.0,0.0,6,0,0,0.0,0.0,255,1.0,1.0,1,1.0,6,1.0,0
48,1,0.07,0.07,1.0,0.0,1.0,0.0,1.0,213,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
2,2,0.07,0.07,0.0,0.05,0.0,0.04,0.0,215,0.0,0.0,10,0,0,0.0,0.0,255,1.0,1.0,1,1.0,10,1.0,0
16,1,0.07,0.06,1.0,0.1,1.0,0.07,1.0,195,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
13,1,0.07,0.06,1.0,0.04,1.0,0.04,1.0,271,1.0,0.0,11,0,0,0.0,0.0,255,0.0,0.0,1,0.0,10,0.0,0
48,1,0.08,0.12,1.0,0.21,1.0,0.04,1.0,42,1.0,0.0,9,0,0,0.0,0.0,255,0.0,0.0,1,0.0,9,0.0,0
9,1,0.03,0.07,0.99,0.22,1.0,0.25,0.91,54,1.0,0.06,35,0,0,0.03,0.0,136,0.0,0.0,1,0.0,12,0.0,0
35,1,0.07,0.06,1.0,0.07,1.0,0.03,1.0,142,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,10,0.0,0
2,1,0.05,0.07,1.0,0.08,1.0,0.12,1.0,130,1.0,0.0,30,0,0,0.0,0.0,255,0.0,0.0,1,0.0,10,0.0,0
2,1,0.06,0.05,1.0,0.07,1.0,0.05,1.0,297,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
14,1,0.08,0.06,1.0,0.07,1.0,0.0,1.0,271,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
3,1,0.05,0.06,1.0,0.07,1.0,0.07,1.0,292,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
2,1,0.07,0.07,1.0,0.05,1.0,0.04,1.0,132,1.0,0.0,9,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
2,1,0.06,0.05,1.0,0.05,1.0,0.02,1.0,120,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
2,1,0.06,0.07,1.0,0.02,0.98,0.03,1.0,98,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
28,1,0.07,0.06,1.0,0.12,1.0,0.02,1.0,131,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
2,1,0.06,0.06,1.0,0.14,1.0,0.02,1.0,108,1.0,0.0,5,0,0,0.0,0.0,255,0.0,0.0,1,0.0,15,0.0,0
13,2,0.08,0.07,0.0,0.11,0.0,0.06,0.0,152,0.0,0.0,16,0,0,0.0,0.0,255,1.0,1.0,1,1.0,16,1.0,0
41,1,0.07,0.07,1.0,0.03,1.0,0.06,1.0,228,1.0,0.0,15,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
21,1,0.08,0.05,1.0,0.04,1.0,0.04,1.0,294,1.0,0.0,10,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
48,1,0.07,0.06,1.0,0.06,1.0,0.05,1.0,217,1.0,0.0,13,0,0,0.0,0.0,255,0.0,0.0,1,0.0,13,0.0,0
2,2,0.07,0.06,0.0,0.05,0.0,0.12,0.0,288,0.0,0.0,30,0,0,0.0,0.0,255,1.0,1.0,1,1.0,15,1.0,0
2,1,0.07,0.06,1.0,0.01,1.0,0.01,1.0,237,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
3,1,0.08,0.06,1.0,0.07,1.0,0.08,1.0,298,0.41,0.0,20,0,0,0.0,0.06,255,0.0,0.0,1,0.0,49,0.0,0
2,1,0.17,0.06,0.6,0.04,1.0,0.2,1.0,189,1.0,0.0,7,0,0,0.03,0.0,35,0.0,0.03,1,0.0,7,0.0,0
2,1,0.08,0.06,1.0,0.07,1.0,0.03,1.0,138,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,9,0.0,0
3,1,0.05,0.06,1.0,0.02,1.0,0.02,1.0,167,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,4,0.0,0
10,1,0.02,0.07,1.0,0.52,1.0,0.28,1.0,27,1.0,0.0,72,0,0,0.01,0.0,255,0.0,0.0,1,0.0,14,0.0,0
2,2,0.08,0.06,0.0,0.15,0.0,0.05,0.0,117,0.0,0.0,14,0,0,0.0,0.0,255,1.0,1.0,1,1.0,17,1.0,0
2,1,0.05,0.05,1.0,0.05,1.0,0.04,1.0,234,1.0,0.0,11,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
33,2,0.08,0.07,0.0,0.01,0.0,0.01,0.0,229,0.0,0.0,3,0,0,0.0,0.0,255,1.0,1.0,1,1.0,3,1.0,0
25,0,0.04,0.0,0.01,1.0,0.0,0.48,0.0,511,0.0,0.0,87,0,0,0.48,0.0,181,0.0,0.35,3,0.0,511,0.0,0
3,1,0.02,0.08,1.0,0.22,1.0,0.2,1.0,50,1.0,0.0,51,0,0,0.01,0.0,255,0.0,0.0,1,0.0,11,0.0,0
2,1,0.06,0.04,0.99,0.08,1.0,0.16,1.0,296,1.0,0.0,25,0,0,0.01,0.0,156,0.0,0.0,1,0.0,25,0.0,0
23,2,0.07,0.06,0.0,0.06,0.0,0.04,0.0,187,0.0,0.0,11,0,0,0.0,0.0,255,1.0,1.0,1,1.0,11,1.0,0
42,2,0.08,0.07,0.0,0.0,0.0,0.0,0.0,222,0.0,0.0,1,0,0,0.0,0.0,255,1.0,1.0,1,1.0,1,1.0,0
2,1,0.07,0.06,1.0,0.05,1.0,0.05,1.0,129,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
21,1,0.08,0.07,1.0,0.03,1.0,0.03,1.0,232,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
10,1,0.02,0.12,1.0,0.53,1.0,0.27,1.0,17,1.0,0.0,69,0,0,0.01,0.0,255,0.0,0.0,1,0.0,9,0.0,0
13,1,0.05,0.05,1.0,0.08,1.0,0.09,1.0,289,1.0,0.0,24,0,0,0.0,0.0,255,0.0,0.0,1,0.0,24,0.0,0
6,1,0.05,0.05,1.0,0.09,1.0,0.1,1.0,292,1.0,0.0,25,0,0,0.0,0.0,255,0.0,0.0,1,0.0,25,0.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0.0,0.0,255,1,8314,0.0,0.4,255,0.0,0.06,1,0.06,5,0.2,0
31,1,0.05,0.05,1.0,0.01,1.0,0.01,1.0,287,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
2,1,0.07,0.06,1.0,0.06,1.0,0.01,1.0,251,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
25,0,0.02,0.0,0.0,1.0,0.0,0.8,0.0,510,0.0,0.0,203,0,0,0.8,0.0,255,0.0,0.0,3,0.0,510,0.0,0
37,1,0.08,0.07,1.0,0.01,1.0,0.01,1.0,161,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
46,5,0.07,0.07,0.0,0.01,0.0,0.01,0.0,168,0.0,0.0,2,0,0,0.0,0.0,255,1.0,1.0,1,1.0,2,1.0,0
2,1,0.09,0.07,1.0,0.09,1.0,0.06,1.0,177,1.0,0.0,16,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
27,1,0.08,0.13,1.0,0.3,1.0,0.05,1.0,46,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
2,1,0.07,0.09,1.0,0.06,1.0,0.02,1.0,66,1.0,0.0,4,0,0,0.0,0.0,255,0.0,0.0,1,0.0,4,0.0,0
54,1,0.06,0.06,1.0,0.1,1.0,0.04,1.0,143,1.0,0.0,10,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
2,1,0.06,0.06,1.0,0.04,1.0,0.03,1.0,209,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,8,0.0,0
2,0,0.04,0.0,0.02,1.0,0.0,0.27,0.0,69,0.0,0.0,69,0,0,0.27,0.0,255,0.0,0.0,2,0.0,69,0.0,0
25,0,0.02,0.0,0.0,1.0,0.0,0.82,0.0,511,0.0,0.0,209,0,0,0.82,0.0,255,0.0,0.02,3,0.0,511,0.0,0
33,1,0.07,0.07,1.0,0.01,1.0,0.0,1.0,184,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
2,1,0.07,0.06,1.0,0.01,1.0,0.07,1.0,94,1.0,0.0,18,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
2,1,0.07,0.07,1.0,0.01,1.0,0.0,1.0,91,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
2,1,0.08,0.06,1.0,0.01,1.0,0.02,1.0,135,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
3,1,0.03,0.06,1.0,0.28,1.0,0.23,1.0,68,1.0,0.0,59,0,0,0.01,0.0,255,0.0,0.0,1,0.0,19,0.0,0
2,1,0.09,0.06,1.0,0.07,1.0,0.02,1.0,261,1.0,0.0,5,0,0,0.0,0.0,255,0.0,0.0,1,0.0,18,0.0,0
8,1,0.08,0.07,1.0,0.02,1.0,0.02,1.0,242,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
31,1,0.06,0.06,1.0,0.04,1.0,0.04,1.0,177,1.0,0.0,9,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
2,1,0.07,0.06,1.0,0.06,1.0,0.04,1.0,194,1.0,0.0,11,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
8,2,0.07,0.06,0.0,0.04,0.0,0.04,0.0,279,0.0,0.0,10,0,0,0.0,0.0,255,1.0,1.0,1,1.0,10,1.0,0
29,1,0.06,0.06,1.0,0.06,1.0,0.07,1.0,127,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,8,0.0,0
2,1,0.11,0.06,1.0,0.08,1.0,0.08,1.0,132,1.0,0.0,10,0,0,0.01,0.0,132,0.0,0.0,1,0.0,11,0.0,0
2,1,0.06,0.07,1.0,0.02,1.0,0.02,1.0,241,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
2,1,0.06,0.06,1.0,0.03,1.0,0.07,1.0,120,1.0,0.0,18,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
47,1,0.07,0.06,1.0,0.13,1.0,0.05,1.0,150,1.0,0.0,13,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
25,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,364,0.0,0.0,255,0,0,1.0,0.0,255,0.0,0.0,3,0.0,364,0.0,0
51,1,0.05,0.06,1.0,0.14,1.0,0.07,1.0,130,1.0,0.0,18,0,0,0.0,0.0,255,0.0,0.0,1,0.0,18,0.0,0
12,2,0.07,0.05,0.0,0.13,0.0,0.05,0.0,149,0.0,0.0,14,0,0,0.0,0.0,255,1.0,1.0,1,1.0,19,1.0,0
3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0,0.0,107,1,8314,0.01,0.0,107,0.0,0.01,1,0.01,2,0.0,0
28,1,0.08,0.06,1.0,0.11,1.0,0.01,1.0,129,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
2,1,0.06,0.06,1.0,0.16,1.0,0.1,1.0,99,1.0,0.0,16,0,0,0.01,0.0,154,0.0,0.0,1,0.0,16,0.0,0
3,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0.0,0.0,255,1,8314,0.01,0.5,255,0.67,0.04,1,0.04,4,0.75,0
47,1,0.06,0.06,1.0,0.05,1.0,0.02,1.0,127,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
3,1,0.04,0.36,1.0,0.27,1.0,0.23,1.0,11,1.0,0.0,59,0,0,0.01,0.0,255,0.0,0.0,1,0.0,3,0.0,0
9,1,0.06,0.07,1.0,0.24,1.0,0.11,1.0,54,1.0,0.0,29,0,0,0.0,0.0,255,0.0,0.0,1,0.0,13,0.0,0
25,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,268,0.0,0.0,255,0,0,1.0,0.0,255,0.0,0.0,3,0.0,268,0.0,0
31,1,0.08,0.06,1.0,0.0,1.0,0.0,1.0,238,1.0,0.0,1,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
10,1,0.03,0.5,1.0,0.25,1.0,0.24,1.0,4,1.0,0.0,61,0,0,0.0,0.0,255,0.0,0.0,1,0.0,1,0.0,0
52,2,0.08,0.08,0.0,0.04,0.0,0.02,0.0,106,0.0,0.0,4,0,0,0.0,0.0,255,1.0,1.0,1,1.0,4,1.0,0
13,1,0.07,0.06,1.0,0.03,1.0,0.03,1.0,231,1.0,0.0,7,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
13,1,0.06,0.06,1.0,0.07,1.0,0.08,1.0,299,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
2,1,0.08,0.06,1.0,0.02,1.0,0.01,1.0,139,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
2,1,0.06,0.06,1.0,0.04,1.0,0.11,1.0,280,1.0,0.0,27,0,0,0.0,0.0,255,0.0,0.0,1,0.0,12,0.0,0
40,1,0.08,0.07,1.0,0.08,1.0,0.05,1.0,184,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
32,1,0.07,0.06,1.0,0.06,1.0,0.05,1.0,218,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
2,1,0.06,0.07,1.0,0.01,1.0,0.02,1.0,235,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
21,1,0.08,0.07,1.0,0.08,1.0,0.08,1.0,235,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
2,1,0.07,0.05,1.0,0.12,1.0,0.07,1.0,147,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,17,0.0,0
31,1,0.08,0.07,1.0,0.01,1.0,0.01,1.0,235,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,3,0.0,0
29,1,0.06,0.07,1.0,0.1,1.0,0.05,1.0,116,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,12,0.0,0
0,1,0.07,0.27,1.0,0.27,0.93,0.04,1.0,15,1.0,0.0,10,0,0,0.0,0.0,255,0.07,0.0,1,0.0,4,0.0,0
10,1,0.07,0.06,1.0,0.04,1.0,0.02,1.0,117,1.0,0.0,5,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
26,2,0.07,0.06,0.0,0.05,0.0,0.05,0.0,235,0.0,0.0,12,0,0,0.0,0.0,255,1.0,1.0,1,1.0,12,1.0,0
9,1,0.03,0.06,1.0,0.23,1.0,0.24,0.97,66,1.0,0.06,36,0,0,0.02,0.0,146,0.0,0.0,1,0.0,15,0.0,0
47,1,0.05,0.06,1.0,0.1,1.0,0.04,1.0,112,1.0,0.0,11,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
9,1,0.08,0.06,1.0,0.07,1.0,0.07,1.0,282,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
39,1,0.05,0.05,1.0,0.14,1.0,0.07,1.0,132,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
3,0,0.0,0.4,0.0,0.8,0.0,1.0,0.0,5,0.0,0.0,74,1,8314,0.01,0.0,74,0.2,0.04,1,0.04,4,0.25,0
40,2,0.07,0.07,0.0,0.03,0.0,0.02,0.0,161,0.0,0.0,5,0,0,0.0,0.0,255,1.0,1.0,1,1.0,5,1.0,0
2,1,0.05,0.05,1.0,0.13,1.0,0.1,1.0,197,1.0,0.0,25,0,0,0.0,0.0,255,0.0,0.0,1,0.0,25,0.0,0
37,5,0.07,0.06,0.0,0.05,0.0,0.02,0.0,132,0.0,0.0,6,0,0,0.0,0.0,255,1.0,1.0,1,1.0,6,1.0,0
22,5,0.07,0.06,0.0,0.01,0.0,0.01,0.0,250,0.0,0.0,3,0,0,0.0,0.0,255,1.0,1.0,1,1.0,3,1.0,0
35,1,0.06,0.06,1.0,0.07,1.0,0.03,1.0,143,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,10,0.0,0
35,2,0.06,0.06,0.0,0.03,0.0,0.02,0.0,142,0.0,0.0,4,0,0,0.0,0.0,255,1.0,1.0,1,1.0,4,1.0,0
2,1,0.06,0.06,1.0,0.02,1.0,0.02,1.0,245,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,5,0.0,0
2,1,0.06,0.08,1.0,0.1,1.0,0.04,1.0,105,1.0,0.0,11,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
2,1,0.08,0.06,1.0,0.07,1.0,0.01,1.0,236,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
26,1,0.06,0.06,1.0,0.06,1.0,0.07,1.0,285,1.0,0.0,19,0,0,0.0,0.0,255,0.0,0.0,1,0.0,18,0.0,0
2,1,0.05,0.06,1.0,0.12,1.0,0.14,1.0,126,1.0,0.0,35,0,0,0.0,0.0,255,0.0,0.0,1,0.0,15,0.0,0
2,1,0.09,0.07,1.0,0.02,1.0,0.07,1.0,104,1.0,0.0,17,0,0,0.0,0.0,255,0.0,0.0,1,0.0,2,0.0,0
2,1,0.07,0.07,1.0,0.07,1.0,0.04,1.0,119,1.0,0.0,8,0,0,0.0,0.0,228,0.0,0.0,1,0.0,8,0.0,0
2,2,0.09,0.07,0.0,0.0,0.0,0.0,0.0,227,0.0,0.0,1,0,0,0.0,0.0,255,1.0,1.0,1,1.0,1,1.0,0
26,1,0.09,0.06,1.0,0.04,1.0,0.04,1.0,263,1.0,0.0,10,0,0,0.0,0.0,255,0.0,0.0,1,0.0,11,0.0,0
49,1,0.06,0.04,1.0,0.27,1.0,0.05,1.0,92,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,25,0.0,0
41,1,0.06,0.06,1.0,0.06,1.0,0.05,1.0,208,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,12,0.0,0
35,1,0.07,0.17,1.0,0.58,1.0,0.05,1.0,12,1.0,0.0,12,0,0,0.0,0.0,255,0.0,0.0,1,0.0,7,0.0,0
2,1,0.07,0.05,1.0,0.17,1.0,0.01,1.0,112,1.0,0.0,2,0,0,0.0,0.0,255,0.0,0.0,1,0.0,19,0.0,0
21,1,0.08,0.29,1.0,0.35,1.0,0.02,1.0,17,1.0,0.0,6,0,0,0.0,0.0,255,0.0,0.0,1,0.0,6,0.0,0
29,1,0.07,0.06,1.0,0.16,1.0,0.08,1.0,125,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
30,1,0.06,0.06,1.0,0.09,1.0,0.05,1.0,141,1.0,0.0,13,0,0,0.0,0.0,255,0.0,0.0,1,0.0,13,0.0,0
21,1,0.08,0.05,1.0,0.03,1.0,0.03,1.0,291,1.0,0.0,8,0,0,0.0,0.0,255,0.0,0.0,1,0.0,9,0.0,0
8,2,0.09,0.07,0.0,0.03,0.0,0.02,0.0,210,0.0,0.0,6,0,0,0.0,0.0,255,1.0,1.0,1,1.0,6,1.0,0
21,1,0.08,0.06,1.0,0.14,1.0,0.01,1.0,105,1.0,0.0,3,0,0,0.0,0.0,255,0.0,0.0,1,0.0,15,0.0,0
2,2,0.06,0.06,0.0,0.01,0.0,0.08,0.0,101,0.0,0.0,21,0,0,0.0,0.0,255,1.0,1.0,1,1.0,1,1.0,0
48,1,0.07,0.06,1.0,0.05,1.0,0.04,1.0,260,1.0,0.0,9,0,0,0.0,0.0,255,0.0,0.0,1,0.0,12,0.0,0
2,1,0.08,0.15,1.0,0.48,1.0,0.06,1.0,33,1.0,0.0,16,0,0,0.0,0.0,255,0.0,0.0,1,0.0,16,0.0,0
0,1,0.08,0.05,1.0,0.09,1.0,0.08,1.0,229,1.0,0.0,20,0,0,0.0,0.0,255,0.0,0.0,1,0.0,20,0.0,0
25,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,458,0.0,0.0,52,0,0,1.0,0.0,52,0.0,0.0,3,0.0,458,0.0,0
32,1,0.05,0.05,1.0,0.06,1.0,0.05,1.0,231,1.0,0.0,14,0,0,0.0,0.0,255,0.0,0.0,1,0.0,14,0.0,0
